total_spend,total_visit,avg_weekly_visit,avg_weekly_spend,avg_basket_size,total_quantity
262.85,106,1.292682927,3.205487805,2.479716981,265
179.19,11,1,16.29,16.29,48
286.41,64,1.254901961,5.615882353,4.47515625,287
27.61,4,1.333333333,9.203333333,6.9025,16
50.66,3,3,50.66,16.88666667,42
5.75,11,1,0.522727273,0.522727273,11
2.37,3,1,0.79,0.79,3
64.84,3,1,21.61333333,21.61333333,39
137.49,4,1,34.3725,34.3725,37
44.13,9,1,4.903333333,4.903333333,56
129.17,7,1.166666667,21.52833333,18.45285714,104
19.67,7,1.4,3.934,2.81,18
16.31,4,1.333333333,5.436666667,4.0775,16
1.96,2,1,0.98,0.98,2
54.49,5,1,10.898,10.898,45
71.55,3,1,23.85,23.85,34
76.45,6,1,12.74166667,12.74166667,81
15.23,1,1,15.23,15.23,22
113.22,9,1.285714286,16.17428571,12.58,122
17.2,2,1,8.6,8.6,29
45.8,2,1,22.9,22.9,58
4.06,2,1,2.03,2.03,4
189.46,21,1.5,13.53285714,9.021904762,211
54.02,3,1,18.00666667,18.00666667,41
121.06,19,1.461538462,9.312307692,6.371578947,101
356.49,10,1.111111111,39.61,35.649,306
3.35,2,1,1.675,1.675,6
8.09,3,1,2.696666667,2.696666667,4
111.58,8,1.333333333,18.59666667,13.9475,92
11.18,2,1,5.59,5.59,10
0.98,1,1,0.98,0.98,1
14.34,5,1,2.868,2.868,15
525.58,153,2.095890411,7.199726027,3.435163399,261
168.42,14,1.166666667,14.035,12.03,109
24.92,2,1,12.46,12.46,20
2.7,1,1,2.7,2.7,3
22.79,1,1,22.79,22.79,14
32.77,1,1,32.77,32.77,17
9.74,3,1,3.246666667,3.246666667,12
90.18,2,1,45.09,45.09,78
73.4,6,1.5,18.35,12.23333333,84
71.96,8,1,8.995,8.995,53
69.9,10,1.111111111,7.766666667,6.99,35
40.2,9,1.125,5.025,4.466666667,42
15.74,2,1,7.87,7.87,14
71.91,5,1,14.382,14.382,64
12.1,5,1,2.42,2.42,14
56.59,21,1.105263158,2.978421053,2.694761905,90
85.48,5,1.666666667,28.49333333,17.096,62
151.16,32,1.333333333,6.298333333,4.72375,112
47.27,4,1.333333333,15.75666667,11.8175,21
14.24,1,1,14.24,14.24,8
18.75,6,1.2,3.75,3.125,22
1296.76,156,1.695652174,14.09521739,8.312564103,544
20.25,2,1,10.125,10.125,13
21.76,3,1,7.253333333,7.253333333,16
14.6,4,1,3.65,3.65,21
96.96,14,1,6.925714286,6.925714286,92
5.56,3,1,1.853333333,1.853333333,5
33.49,4,1,8.3725,8.3725,33
22.43,3,1.5,11.215,7.476666667,22
38.34,3,1.5,19.17,12.78,38
7.83,2,1,3.915,3.915,6
41.66,1,1,41.66,41.66,20
0.98,1,1,0.98,0.98,1
70.82,3,1.5,35.41,23.60666667,87
5.23,2,1,2.615,2.615,5
64.82,6,2,21.60666667,10.80333333,29
35.05,1,1,35.05,35.05,38
51.09,8,2,12.7725,6.38625,23
6.22,2,1,3.11,3.11,7
8.67,3,1,2.89,2.89,8
27.82,4,1,6.955,6.955,22
7.39,9,1,0.821111111,0.821111111,10
15.29,1,1,15.29,15.29,5
48.61,15,1.25,4.050833333,3.240666667,64
14.45,1,1,14.45,14.45,9
38.58,5,1.666666667,12.86,7.716,33
222.98,31,1.192307692,8.576153846,7.192903226,228
10.79,1,1,10.79,10.79,7
407.36,35,1.029411765,11.98117647,11.63885714,77
198.96,37,1.233333333,6.632,5.377297297,126
24.62,7,1,3.517142857,3.517142857,21
15.6,4,1,3.9,3.9,13
51.77,4,1,12.9425,12.9425,31
19.41,2,2,19.41,9.705,11
20.6,6,1,3.433333333,3.433333333,16
8.15,3,1,2.716666667,2.716666667,6
15.41,2,2,15.41,7.705,9
3.26,1,1,3.26,3.26,4
7.08,1,1,7.08,7.08,6
27.13,2,2,27.13,13.565,16
33.53,4,1,8.3825,8.3825,56
0.98,1,1,0.98,0.98,1
12.37,2,1,6.185,6.185,11
16.25,3,1,5.416666667,5.416666667,12
109.21,11,1,9.928181818,9.928181818,81
48.54,7,1,6.934285714,6.934285714,38
46.04,2,1,23.02,23.02,25
2.02,2,1,1.01,1.01,2
90.38,5,1.25,22.595,18.076,62
37.05,1,1,37.05,37.05,13
16.59,2,1,8.295,8.295,12
64.79,1,1,64.79,64.79,30
32.67,2,1,16.335,16.335,17
13.59,17,1,0.799411765,0.799411765,17
9.33,1,1,9.33,9.33,6
203.45,4,1,50.8625,50.8625,108
101.65,6,1,16.94166667,16.94166667,68
12.58,2,1,6.29,6.29,12
11.09,1,1,11.09,11.09,9
17,1,1,17,17,18
17.39,1,1,17.39,17.39,21
24.43,2,1,12.215,12.215,18
10.69,1,1,10.69,10.69,9
85.06,24,1.263157895,4.476842105,3.544166667,95
43.76,3,1,14.58666667,14.58666667,32
1.96,2,1,0.98,0.98,2
11.55,3,1,3.85,3.85,11
12.78,2,1,6.39,6.39,10
140.74,20,1.176470588,8.278823529,7.037,100
47.96,11,1.222222222,5.328888889,4.36,60
39.8,5,1.25,9.95,7.96,29
6.64,1,1,6.64,6.64,5
10.62,3,1,3.54,3.54,10
83.8,13,1.083333333,6.983333333,6.446153846,67
45.05,1,1,45.05,45.05,16
21.65,2,1,10.825,10.825,20
305.79,14,1.166666667,25.4825,21.84214286,205
0.98,1,1,0.98,0.98,1
18.34,2,2,18.34,9.17,18
53.19,1,1,53.19,53.19,39
292.23,25,1.136363636,13.28318182,11.6892,268
89.9,8,1.142857143,12.84285714,11.2375,102
23.29,1,1,23.29,23.29,18
5.53,2,1,2.765,2.765,6
0.98,1,1,0.98,0.98,1
16.01,1,1,16.01,16.01,11
0.98,1,1,0.98,0.98,1
35.7,1,1,35.7,35.7,54
29.94,3,1.5,14.97,9.98,35
333.45,21,1.05,16.6725,15.87857143,238
150.71,16,1.333333333,12.55916667,9.419375,107
109.98,4,1,27.495,27.495,72
12.52,3,1,4.173333333,4.173333333,6
45.49,4,1.333333333,15.16333333,11.3725,34
67.43,19,1.1875,4.214375,3.548947368,62
13.14,1,1,13.14,13.14,8
34.27,1,1,34.27,34.27,22
60.23,19,1.055555556,3.346111111,3.17,77
98.42,15,1.363636364,8.947272727,6.561333333,98
297.82,47,1.305555556,8.272777778,6.336595745,214
16.64,1,1,16.64,16.64,12
79.28,12,1,6.606666667,6.606666667,52
25.13,1,1,25.13,25.13,22
31.89,11,1.833333333,5.315,2.899090909,27
35.13,3,1,11.71,11.71,37
153.39,8,1,19.17375,19.17375,151
15.21,1,1,15.21,15.21,13
120.84,6,1,20.14,20.14,7
100.84,4,1,25.21,25.21,99
11.48,2,1,5.74,5.74,8
26.04,4,2,13.02,6.51,16
398.25,145,1.883116883,5.172077922,2.746551724,284
90.48,4,1,22.62,22.62,71
57.81,2,1,28.905,28.905,33
4071.04,71,1.044117647,59.86823529,57.33859155,4196
49.23,7,1.166666667,8.205,7.032857143,27
125.96,4,1,31.49,31.49,92
230.43,10,1.111111111,25.60333333,23.043,131
35.83,1,1,35.83,35.83,37
28.46,1,1,28.46,28.46,24
251.15,48,1.142857143,5.979761905,5.232291667,193
76.19,3,1.5,38.095,25.39666667,47
5.13,2,1,2.565,2.565,2
32.98,2,1,16.49,16.49,38
63.3,5,1,12.66,12.66,27
32.74,3,1.5,16.37,10.91333333,26
206.91,19,1.266666667,13.794,10.89,134
230.97,37,1.193548387,7.450645161,6.242432432,221
59.95,4,1,14.9875,14.9875,41
440.13,36,1.384615385,16.92807692,12.22583333,324
46.07,5,1,9.214,9.214,18
185.23,20,1.052631579,9.748947368,9.2615,161
105.05,10,1,10.505,10.505,96
151.53,7,1.4,30.306,21.64714286,129
17.15,3,1,5.716666667,5.716666667,25
58.3,6,1.5,14.575,9.716666667,59
44.3,1,1,44.3,44.3,35
89.41,1,1,89.41,89.41,37
40.78,3,1,13.59333333,13.59333333,33
185.83,55,1.057692308,3.573653846,3.378727273,360
437.11,46,1.045454545,9.934318182,9.502391304,424
333.61,19,1.117647059,19.62411765,17.55842105,211
33.07,7,1.75,8.2675,4.724285714,22
133.31,4,1,33.3275,33.3275,98
53.78,8,1.142857143,7.682857143,6.7225,50
12.35,5,1,2.47,2.47,11
35.77,2,1,17.885,17.885,27
449.14,42,1.024390244,10.95463415,10.69380952,355
80.28,5,1,16.056,16.056,42
41.45,4,1,10.3625,10.3625,27
142.06,3,1,47.35333333,47.35333333,133
212.72,37,1.088235294,6.256470588,5.749189189,184
28.93,7,1,4.132857143,4.132857143,32
12.19,2,1,6.095,6.095,10
7.33,1,1,7.33,7.33,6
20.28,1,1,20.28,20.28,16
36.03,6,1.2,7.206,6.005,24
78.62,7,1,11.23142857,11.23142857,68
40.31,1,1,40.31,40.31,32
81.21,20,1,4.0605,4.0605,92
67.94,16,1.142857143,4.852857143,4.24625,52
45.18,4,1,11.295,11.295,36
4.84,1,1,4.84,4.84,7
9.87,3,3,9.87,3.29,6
4.71,1,1,4.71,4.71,3
276.13,63,1.285714286,5.635306122,4.383015873,152
29.76,2,1,14.88,14.88,10
348.43,19,1,18.33842105,18.33842105,422
165.87,15,1.153846154,12.75923077,11.058,101
30.04,1,1,30.04,30.04,26
47.74,1,1,47.74,47.74,44
19.74,1,1,19.74,19.74,18
607.47,21,1.235294118,35.73352941,28.92714286,384
7,1,1,7,7,5
64.76,8,1.142857143,9.251428571,8.095,56
51.04,1,1,51.04,51.04,35
64.11,1,1,64.11,64.11,35
47.76,2,2,47.76,23.88,24
12.66,2,1,6.33,6.33,17
734.53,30,1.5,36.7265,24.48433333,505
54.9,13,1.181818182,4.990909091,4.223076923,55
161.38,12,1.090909091,14.67090909,13.44833333,132
58.88,2,1,29.44,29.44,68
138.56,7,1.166666667,23.09333333,19.79428571,78
71.58,6,1,11.93,11.93,57
68.84,6,1,11.47333333,11.47333333,84
33.56,2,1,16.78,16.78,26
53.18,2,1,26.59,26.59,35
179.67,11,1.375,22.45875,16.33363636,119
167.23,12,1.090909091,15.20272727,13.93583333,137
141.11,7,1,20.15857143,20.15857143,113
5.35,1,1,5.35,5.35,15
23.32,5,1.25,5.83,4.664,23
3.44,2,1,1.72,1.72,12
29.7,3,1,9.9,9.9,27
61.01,9,1.8,12.202,6.778888889,59
2.51,3,3,2.51,0.836666667,6
3.44,1,1,3.44,3.44,10
1.89,1,1,1.89,1.89,4
0.86,1,1,0.86,0.86,3
6.93,5,1.666666667,2.31,1.386,16
233.72,18,1.5,19.47666667,12.98444444,133
40.97,1,1,40.97,40.97,34
40.47,2,1,20.235,20.235,27
51.81,14,1.272727273,4.71,3.700714286,22
282.17,29,1.16,11.2868,9.73,162
22.23,2,1,11.115,11.115,14
241.91,20,1.25,15.119375,12.0955,99
104.2,12,1.333333333,11.57777778,8.683333333,128
14.91,1,1,14.91,14.91,9
171.01,6,1.5,42.7525,28.50166667,145
142.69,12,1.333333333,15.85444444,11.89083333,114
71.09,3,1,23.69666667,23.69666667,65
48.55,1,1,48.55,48.55,36
503.77,52,1.238095238,11.99452381,9.687884615,430
19.16,1,1,19.16,19.16,21
15.15,3,1,5.05,5.05,12
49.97,10,1,4.997,4.997,53
70.03,6,1,11.67166667,11.67166667,90
62.14,5,1,12.428,12.428,39
44.34,7,1,6.334285714,6.334285714,44
20.5,1,1,20.5,20.5,15
34.24,3,1,11.41333333,11.41333333,26
95.57,3,1,31.85666667,31.85666667,54
15.15,1,1,15.15,15.15,13
42.56,3,1.5,21.28,14.18666667,31
84.62,18,1.2,5.641333333,4.701111111,70
127.77,8,1,15.97125,15.97125,112
29.79,1,1,29.79,29.79,17
22.74,2,2,22.74,11.37,18
11.62,4,1,2.905,2.905,12
73.13,10,1,7.313,7.313,75
30.17,1,1,30.17,30.17,27
62.77,4,1,15.6925,15.6925,42
10.8,1,1,10.8,10.8,9
4.99,1,1,4.99,4.99,2
97.95,15,1.153846154,7.534615385,6.53,91
31.57,2,1,15.785,15.785,38
266.76,26,1.444444444,14.82,10.26,234
84.71,3,1,28.23666667,28.23666667,58
10.93,10,1.666666667,1.821666667,1.093,14
20.96,4,1,5.24,5.24,16
115.57,24,1.090909091,5.253181818,4.815416667,87
58.41,1,1,58.41,58.41,51
279.89,7,1.4,55.978,39.98428571,122
75.65,10,1.25,9.45625,7.565,50
25.79,1,1,25.79,25.79,16
121.98,3,1,40.66,40.66,110
266.04,9,1,29.56,29.56,248
14.28,3,3,14.28,4.76,20
92.77,4,1,23.1925,23.1925,100
50.14,15,1.25,4.178333333,3.342666667,52
8,2,1,4,4,6
13.34,2,1,6.67,6.67,4
7.24,2,1,3.62,3.62,7
47.81,6,1,7.968333333,7.968333333,27
56.36,6,1.2,11.272,9.393333333,42
61.15,3,1,20.38333333,20.38333333,53
477.31,19,1,25.12157895,25.12157895,360
150.09,8,1,18.76125,18.76125,73
10.2,2,1,5.1,5.1,8
31.93,4,1,7.9825,7.9825,20
22.43,1,1,22.43,22.43,15
159.07,22,1.375,9.941875,7.230454545,155
167.64,2,1,83.82,83.82,80
23.7,1,1,23.7,23.7,14
37.94,4,1.333333333,12.64666667,9.485,22
173.65,4,1,43.4125,43.4125,97
51.45,2,2,51.45,25.725,46
4.46,1,1,4.46,4.46,6
30.61,4,1,7.6525,7.6525,30
541.41,13,1.083333333,45.1175,41.64692308,358
21.78,4,1,5.445,5.445,13
156.37,22,1.157894737,8.23,7.107727273,139
53.74,3,1,17.91333333,17.91333333,35
98.98,3,1,32.99333333,32.99333333,69
5.22,3,1.5,2.61,1.74,8
291.93,12,1,24.3275,24.3275,163
30.19,1,1,30.19,30.19,27
110.79,7,1.75,27.6975,15.82714286,66
40.1,2,1,20.05,20.05,33
44.24,13,1.3,4.424,3.403076923,37
27.95,5,1,5.59,5.59,24
10.15,1,1,10.15,10.15,10
223.98,12,1,18.665,18.665,164
34.76,12,2.4,6.952,2.896666667,36
6.13,2,1,3.065,3.065,6
8.61,2,1,4.305,4.305,8
30.66,8,1,3.8325,3.8325,16
73.8,1,1,73.8,73.8,65
111.99,5,1,22.398,22.398,88
143.91,10,1,14.391,14.391,134
34.09,4,1,8.5225,8.5225,24
41.45,2,1,20.725,20.725,39
27.84,2,2,27.84,13.92,36
149.34,4,1,37.335,37.335,105
19.33,1,1,19.33,19.33,16
21.52,1,1,21.52,21.52,14
224.93,3,1,74.97666667,74.97666667,210
74.99,2,1,37.495,37.495,47
6.66,2,2,6.66,3.33,9
59.46,4,1,14.865,14.865,26
107.93,6,1.2,21.586,17.98833333,69
13.27,1,1,13.27,13.27,15
3.93,1,1,3.93,3.93,3
39.24,3,1,13.08,13.08,21
8.95,1,1,8.95,8.95,5
37.76,3,1,12.58666667,12.58666667,21
5.88,1,1,5.88,5.88,7
6.82,2,1,3.41,3.41,18
39.82,4,1.333333333,13.27333333,9.955,26
187.97,10,1.111111111,20.88555556,18.797,127
78.11,12,1.2,7.811,6.509166667,65
12.28,1,1,12.28,12.28,14
25.21,1,1,25.21,25.21,38
170.84,5,1,34.168,34.168,116
38.77,2,1,19.385,19.385,37
64.59,5,1,12.918,12.918,51
3.8,1,1,3.8,3.8,7
29.45,4,1,7.3625,7.3625,25
33.8,1,1,33.8,33.8,39
35.8,2,1,17.9,17.9,38
268.49,8,1,33.56125,33.56125,219
32.43,9,1,3.603333333,3.603333333,32
69.08,8,1,8.635,8.635,56
102.21,3,1,34.07,34.07,66
63.04,5,1,12.608,12.608,35
10.24,1,1,10.24,10.24,12
21.76,3,1,7.253333333,7.253333333,19
514.03,13,1.083333333,42.83583333,39.54076923,295
26.01,1,1,26.01,26.01,18
5.29,2,2,5.29,2.645,5
148.07,21,1.3125,9.254375,7.050952381,159
1.31,1,1,1.31,1.31,2
98.9,2,1,49.45,49.45,100
3.08,1,1,3.08,3.08,2
10.39,1,1,10.39,10.39,15
51.52,1,1,51.52,51.52,41
142.89,3,1,47.63,47.63,128
367.62,99,1.523076923,5.655692308,3.713333333,225
163.62,10,1.25,20.4525,16.362,101
88.19,1,1,88.19,88.19,46
73.49,2,2,73.49,36.745,44
59.6,4,1.333333333,19.86666667,14.9,27
26.48,2,1,13.24,13.24,16
28.07,14,1,2.005,2.005,23
339.31,13,1.3,33.931,26.10076923,106
14.83,1,1,14.83,14.83,18
19.92,1,1,19.92,19.92,15
5.37,3,1,1.79,1.79,3
12.63,5,1,2.526,2.526,12
8.12,6,1,1.353333333,1.353333333,8
30.74,3,1,10.24666667,10.24666667,14
85.14,2,1,42.57,42.57,44
2.74,2,1,1.37,1.37,2
40.48,2,1,20.24,20.24,40
5.95,1,1,5.95,5.95,10
1.37,1,1,1.37,1.37,1
55.81,4,1.333333333,18.60333333,13.9525,24
35.42,9,1,3.935555556,3.935555556,43
91.31,8,1,11.41375,11.41375,66
5.07,2,1,2.535,2.535,5
2.34,1,1,2.34,2.34,2
29.58,9,1,3.286666667,3.286666667,32
6.71,1,1,6.71,6.71,7
38.92,1,1,38.92,38.92,57
18.24,1,1,18.24,18.24,27
3.34,1,1,3.34,3.34,1
106.55,8,1,13.31875,13.31875,101
1.36,1,1,1.36,1.36,5
330.71,39,1.026315789,8.702894737,8.47974359,201
43.49,6,1.2,8.698,7.248333333,28
35.7,2,1,17.85,17.85,24
140.83,10,1.428571429,20.11857143,14.083,119
9.54,2,2,9.54,4.77,11
71.74,11,1.222222222,7.971111111,6.521818182,118
45.79,11,1.571428571,6.541428571,4.162727273,57
13.94,1,1,13.94,13.94,10
15.15,2,2,15.15,7.575,15
29.72,2,1,14.86,14.86,28
40.3,7,1,5.757142857,5.757142857,33
60.59,2,1,30.295,30.295,20
35.91,4,1,8.9775,8.9775,27
102.95,10,1,10.295,10.295,113
213.87,36,1.565217391,9.298695652,5.940833333,137
197.93,33,1.5,8.996818182,5.997878788,185
52.81,1,1,52.81,52.81,36
112.71,10,1.111111111,12.52333333,11.271,71
28.84,3,1,9.613333333,9.613333333,19
451.92,69,1.352941176,8.861176471,6.549565217,331
88.75,4,1.333333333,29.58333333,22.1875,59
41.92,4,1,10.48,10.48,40
51.25,4,1,12.8125,12.8125,32
33.43,2,1,16.715,16.715,28
101.35,5,1,20.27,20.27,89
60.23,1,1,60.23,60.23,20
18.91,3,1.5,9.455,6.303333333,20
1.62,1,1,1.62,1.62,2
1.68,1,1,1.68,1.68,2
49.36,2,1,24.68,24.68,68
38.62,3,1,12.87333333,12.87333333,72
3.91,1,1,3.91,3.91,2
31.42,1,1,31.42,31.42,77
31.46,4,4,31.46,7.865,19
21.63,2,1,10.815,10.815,15
0.83,1,1,0.83,0.83,2
10.6,1,1,10.6,10.6,10
22.34,1,1,22.34,22.34,19
32.01,3,1.5,16.005,10.67,19
21.3,7,1,3.042857143,3.042857143,35
41.86,5,1.25,10.465,8.372,31
11.66,1,1,11.66,11.66,22
24.04,4,1.333333333,8.013333333,6.01,19
40.34,2,1,20.17,20.17,34
41.5,1,1,41.5,41.5,28
8.02,1,1,8.02,8.02,7
11.75,2,1,5.875,5.875,16
19.88,2,1,9.94,9.94,14
100.31,17,1.545454545,9.119090909,5.900588235,81
61.17,6,1,10.195,10.195,37
9.86,1,1,9.86,9.86,10
43.2,3,1,14.4,14.4,39
16.75,1,1,16.75,16.75,12
7.27,2,1,3.635,3.635,4
19.98,1,1,19.98,19.98,16
165.69,5,1.25,41.4225,33.138,135
14.39,1,1,14.39,14.39,9
41.16,2,1,20.58,20.58,34
37.02,4,1.333333333,12.34,9.255,26
11.58,2,1,5.79,5.79,5
54.15,11,1,4.922727273,4.922727273,46
52.74,8,1,6.5925,6.5925,54
133.63,22,1.157894737,7.033157895,6.074090909,136
2.51,1,1,2.51,2.51,2
7.87,3,1,2.623333333,2.623333333,11
69.15,3,1.5,34.575,23.05,77
6.46,3,1.5,3.23,2.153333333,6
11.27,1,1,11.27,11.27,17
177.48,9,1.125,22.185,19.72,163
70.13,10,1,7.013,7.013,78
32.96,4,1.333333333,10.98666667,8.24,19
27.11,3,1,9.036666667,9.036666667,21
12.86,2,2,12.86,6.43,12
3.73,1,1,3.73,3.73,4
28.6,1,1,28.6,28.6,30
18.32,1,1,18.32,18.32,8
32.22,2,1,16.11,16.11,20
3.97,1,1,3.97,3.97,4
5.24,1,1,5.24,5.24,4
8.37,2,1,4.185,4.185,7
64.71,6,1,10.785,10.785,28
23.78,1,1,23.78,23.78,19
75.32,4,2,37.66,18.83,44
88.78,20,1.111111111,4.932222222,4.439,171
38.34,2,1,19.17,19.17,28
235.32,82,2.277777778,6.536666667,2.869756098,237
117.84,9,1.285714286,16.83428571,13.09333333,98
28.71,2,1,14.355,14.355,25
18.68,2,1,9.34,9.34,10
26.25,13,1,2.019230769,2.019230769,24
37.1,1,1,37.1,37.1,25
118.45,28,1.217391304,5.15,4.230357143,150
15.65,1,1,15.65,15.65,12
20.73,5,1,4.146,4.146,13
595.06,7,1,85.00857143,85.00857143,569
18.15,2,1,9.075,9.075,15
6.4,2,1,3.2,3.2,7
2.26,1,1,2.26,2.26,2
16.14,3,1,5.38,5.38,12
16.77,3,1,5.59,5.59,15
12.7,2,1,6.35,6.35,18
3.94,1,1,3.94,3.94,4
100.02,5,1.25,25.005,20.004,87
0.85,1,1,0.85,0.85,1
5.87,3,1,1.956666667,1.956666667,7
43.4,1,1,43.4,43.4,57
109.64,5,1,21.928,21.928,61
14.74,1,1,14.74,14.74,10
29.9,5,1,5.98,5.98,33
29.06,4,1.333333333,9.686666667,7.265,21
20.74,3,1,6.913333333,6.913333333,15
36.77,12,1.2,3.677,3.064166667,57
3.42,1,1,3.42,3.42,5
10.15,2,1,5.075,5.075,21
55.08,3,1,18.36,18.36,50
38.92,14,1.076923077,2.993846154,2.78,34
4.23,1,1,4.23,4.23,3
99.9,35,1.346153846,3.842307692,2.854285714,112
15.46,1,1,15.46,15.46,7
79.99,1,1,79.99,79.99,28
101.87,35,1.060606061,3.086969697,2.910571429,107
289.82,9,1.285714286,41.40285714,32.20222222,128
16.68,1,1,16.68,16.68,11
8.9,1,1,8.9,8.9,8
38.41,3,1.5,19.205,12.80333333,20
79.79,30,1.034482759,2.75137931,2.659666667,83
3.33,1,1,3.33,3.33,7
18.45,2,1,9.225,9.225,12
1.96,1,1,1.96,1.96,2
62.23,10,1.111111111,6.914444444,6.223,59
24.21,1,1,24.21,24.21,8
25.8,2,1,12.9,12.9,16
11.3,2,1,5.65,5.65,8
9.3,1,1,9.3,9.3,3
111.55,5,1,22.31,22.31,167
189.92,6,1,31.65333333,31.65333333,75
1.45,1,1,1.45,1.45,1
152.6,6,1,25.43333333,25.43333333,79
33.3,4,1,8.325,8.325,32
25.67,1,1,25.67,25.67,24
8.44,1,1,8.44,8.44,7
14.58,1,1,14.58,14.58,16
41.19,2,1,20.595,20.595,26
122.9,12,1.5,15.3625,10.24166667,141
27.97,2,1,13.985,13.985,16
18.56,1,1,18.56,18.56,5
54.7,6,1,9.116666667,9.116666667,28
56.31,2,1,28.155,28.155,43
6.17,2,1,3.085,3.085,9
16.29,4,1,4.0725,4.0725,16
52.2,4,1,13.05,13.05,48
101.45,3,1,33.81666667,33.81666667,99
13.26,1,1,13.26,13.26,9
59.12,8,1.333333333,9.853333333,7.39,37
198.42,4,1,49.605,49.605,144
5.13,1,1,5.13,5.13,10
32.34,1,1,32.34,32.34,28
3.11,1,1,3.11,3.11,3
30.46,10,1,3.046,3.046,15
28.36,2,1,14.18,14.18,24
139.36,2,1,69.68,69.68,77
11.98,5,1,2.396,2.396,13
27.67,5,1,5.534,5.534,32
5.72,1,1,5.72,5.72,6
9.49,2,1,4.745,4.745,13
171.83,13,1.083333333,14.31916667,13.21769231,66
9.9,1,1,9.9,9.9,14
13.13,4,1,3.2825,3.2825,9
11.97,1,1,11.97,11.97,8
9.14,1,1,9.14,9.14,11
34.9,1,1,34.9,34.9,20
12.27,2,1,6.135,6.135,9
34.47,6,1,5.745,5.745,17
44.89,14,1.076923077,3.453076923,3.206428571,29
34,5,1.25,8.5,6.8,28
2.41,2,2,2.41,1.205,3
22.44,1,1,22.44,22.44,13
13.62,1,1,13.62,13.62,7
10.59,5,1,2.118,2.118,14
22.77,2,2,22.77,11.385,15
87.89,2,1,43.945,43.945,48
87.29,4,1,21.8225,21.8225,65
15.61,1,1,15.61,15.61,14
21.54,2,1,10.77,10.77,10
22.87,6,1,3.811666667,3.811666667,20
52.54,3,1.5,26.27,17.51333333,32
8.67,1,1,8.67,8.67,3
4.55,1,1,4.55,4.55,2
6.52,2,1,3.26,3.26,4
23.04,3,1.5,11.52,7.68,30
4.31,2,1,2.155,2.155,3
165.55,112,1.806451613,2.67016129,1.478125,215
64.16,15,1.363636364,5.832727273,4.277333333,43
1.92,3,1,0.64,0.64,3
14.64,5,1,2.928,2.928,10
33.34,10,1,3.334,3.334,18
11,14,1.076923077,0.846153846,0.785714286,22
1.16,2,1,0.58,0.58,2
1.34,3,1,0.446666667,0.446666667,3
28.98,9,1.285714286,4.14,3.22,21
61.39,7,1,8.77,8.77,41
86.75,2,1,43.375,43.375,53
7.1,3,1,2.366666667,2.366666667,6
4.5,1,1,4.5,4.5,1
59.94,1,1,59.94,59.94,35
157.47,4,1.333333333,52.49,39.3675,183
34.05,7,1.4,6.81,4.864285714,25
4.76,2,1,2.38,2.38,2
23.64,2,1,11.82,11.82,26
16.68,2,1,8.34,8.34,16
13.02,2,1,6.51,6.51,6
26.53,1,1,26.53,26.53,7
19.02,1,1,19.02,19.02,16
80.38,6,1,13.39666667,13.39666667,53
38.98,2,2,38.98,19.49,34
18.58,2,1,9.29,9.29,31
31.46,1,1,31.46,31.46,19
6.41,2,2,6.41,3.205,3
89.03,28,2.8,8.903,3.179642857,65
35.38,4,1.333333333,11.79333333,8.845,6
9.09,2,1,4.545,4.545,7
46.5,8,1,5.8125,5.8125,35
9.13,1,1,9.13,9.13,6
5.11,1,1,5.11,5.11,12
40.36,1,1,40.36,40.36,13
9.15,1,1,9.15,9.15,5
19.26,3,1.5,9.63,6.42,21
3.1,1,1,3.1,3.1,3
14.58,5,1,2.916,2.916,11
91.78,10,1.111111111,10.19777778,9.178,56
5.06,1,1,5.06,5.06,4
1.71,1,1,1.71,1.71,3
17.28,3,3,17.28,5.76,14
32.95,5,1.25,8.2375,6.59,29
17.87,3,1,5.956666667,5.956666667,13
3.65,1,1,3.65,3.65,3
31.98,3,1,10.66,10.66,27
18.82,2,1,9.41,9.41,11
10.68,1,1,10.68,10.68,5
19.23,1,1,19.23,19.23,14
9.44,1,1,9.44,9.44,9
38.05,2,2,38.05,19.025,31
46.04,3,1,15.34666667,15.34666667,41
6.9,2,2,6.9,3.45,4
11.62,6,1.2,2.324,1.936666667,11
0.03,1,1,0.03,0.03,3
44.73,6,1,7.455,7.455,31
4.86,2,2,4.86,2.43,6
34.71,1,1,34.71,34.71,37
67.18,2,1,33.59,33.59,46
4.25,3,1,1.416666667,1.416666667,5
27.34,1,1,27.34,27.34,22
15.14,1,1,15.14,15.14,13
10.45,6,1.2,2.09,1.741666667,16
31.25,3,1,10.41666667,10.41666667,30
6.32,1,1,6.32,6.32,5
51.71,4,1,12.9275,12.9275,46
15.59,1,1,15.59,15.59,6
60.55,3,1.5,30.275,20.18333333,34
14.03,3,1,4.676666667,4.676666667,11
1.8,6,1,0.3,0.3,6
1.27,2,1,0.635,0.635,2
9.96,1,1,9.96,9.96,10
3.89,4,1,0.9725,0.9725,6
0.6,2,1,0.3,0.3,2
12.9,7,1,1.842857143,1.842857143,25
13.14,4,1,3.285,3.285,10
8.47,9,1,0.941111111,0.941111111,11
0.3,1,1,0.3,0.3,1
16.99,15,1,1.132666667,1.132666667,20
11.68,3,1.5,5.84,3.893333333,15
1.26,2,1,0.63,0.63,4
3.56,3,1,1.186666667,1.186666667,6
0.3,1,1,0.3,0.3,1
9.17,8,1,1.14625,1.14625,16
21.95,10,1.25,2.74375,2.195,28
