,Unnamed: 0,cust_id,total_spend,total_visit,avg_weekly_visit,avg_weekly_spend,avg_basket_size,total_quantity,cluster
1977,1977,CUST0000658032,22.26,2.0,1.0,11.13,11.13,12,0
1978,1978,CUST0000351785,4.77,1.0,1.0,4.77,4.77,2,0
1979,1979,CUST0000773264,6.94,1.0,1.0,6.94,6.94,3,0
1980,1980,CUST0000857799,15.45,6.0,1.0,2.575,2.575,10,0
1981,1981,CUST0000264594,13.87,1.0,1.0,13.87,13.87,7,0
1982,1982,CUST0000334773,87.73,16.0,1.0666666666666669,5.848666666666667,5.483125,52,0
1983,1983,CUST0000562267,19.39,2.0,1.0,9.695,9.695,19,0
1984,1984,CUST0000496338,4.5200000000000005,2.0,2.0,4.5200000000000005,2.26,6,0
1985,1985,CUST0000144177,4.16,1.0,1.0,4.16,4.16,3,0
1986,1986,CUST0000487922,12.7,1.0,1.0,12.7,12.7,6,0
1987,1987,CUST0000129689,10.94,1.0,1.0,10.94,10.94,6,0
1988,1988,CUST0000617767,8.04,1.0,1.0,8.04,8.04,5,0
1989,1989,CUST0000976487,16.55,1.0,1.0,16.55,16.55,10,0
1990,1990,CUST0000329562,3.0,1.0,1.0,3.0,3.0,2,0
1991,1991,CUST0000343018,32.21,6.0,1.0,5.368333333333333,5.368333333333333,33,0
1992,1992,CUST0000402276,64.6,8.0,1.0,8.075,8.075,32,0
1993,1993,CUST0000662326,52.33000000000001,1.0,1.0,52.33000000000001,52.33000000000001,23,2
1994,1994,CUST0000083425,39.59,1.0,1.0,39.59,39.59,22,2
1995,1995,CUST0000529454,55.54,2.0,1.0,27.77,27.77,35,2
1996,1996,CUST0000686475,26.83,13.0,1.3,2.6830000000000003,2.063846153846154,23,0
1997,1997,CUST0000981425,51.38999999999999,7.0,1.1666666666666667,8.565,7.341428571428571,18,0
1998,1998,CUST0000030719,74.8,10.0,1.1111111111111112,8.31111111111111,7.479999999999999,80,0
1999,1999,CUST0000546020,23.74,2.0,1.0,11.87,11.87,16,0
2000,2000,CUST0000317621,9.27,2.0,2.0,9.27,4.635,6,0
2001,2001,CUST0000852877,3.49,1.0,1.0,3.49,3.49,5,0
2002,2002,CUST0000729095,18.22,1.0,1.0,18.22,18.22,11,0
2003,2003,CUST0000795305,5.88,3.0,1.0,1.96,1.96,7,0
2004,2004,CUST0000312023,6.25,4.0,1.0,1.5625,1.5625,8,0
2005,2005,CUST0000768567,107.53,5.0,1.25,26.8825,21.506,58,2
2006,2006,CUST0000565383,25.12,2.0,2.0,25.12,12.56,19,0
2007,2007,CUST0000548902,4.96,2.0,1.0,2.48,2.48,4,0
2008,2008,CUST0000017569,3.69,1.0,1.0,3.69,3.69,4,0
2009,2009,CUST0000991675,3.5900000000000003,1.0,1.0,3.5900000000000003,3.5900000000000003,4,0
2010,2010,CUST0000291028,23.219999999999995,4.0,1.0,5.804999999999999,5.804999999999999,17,0
2011,2011,CUST0000438334,4.71,1.0,1.0,4.71,4.71,3,0
2012,2012,CUST0000140525,39.7,2.0,1.0,19.85,19.85,40,0
2013,2013,CUST0000976654,127.72,15.0,1.0714285714285714,9.122857142857145,8.514666666666667,43,0
2014,2014,CUST0000884144,0.63,1.0,1.0,0.63,0.63,1,0
2015,2015,CUST0000091658,31.14,10.0,1.1111111111111112,3.46,3.114,29,0
2016,2016,CUST0000922989,9.54,2.0,1.0,4.77,4.77,8,0
2017,2017,CUST0000653390,19.22,1.0,1.0,19.22,19.22,11,0
2018,2018,CUST0000852856,1.54,1.0,1.0,1.54,1.54,1,0
2019,2019,CUST0000173648,1.54,1.0,1.0,1.54,1.54,2,0
2020,2020,CUST0000506599,34.32,1.0,1.0,34.32,34.32,20,2
2021,2021,CUST0000360838,31.57,1.0,1.0,31.57,31.57,11,2
2022,2022,CUST0000950739,21.280000000000005,4.0,1.3333333333333333,7.093333333333335,5.320000000000001,19,0
2023,2023,CUST0000986071,21.34,4.0,1.3333333333333333,7.113333333333332,5.335,22,0
2024,2024,CUST0000262098,8.68,2.0,1.0,4.34,4.34,2,0
2025,2025,CUST0000390094,11.34,2.0,1.0,5.67,5.67,8,0
2026,2026,CUST0000765701,6.379999999999999,1.0,1.0,6.379999999999999,6.379999999999999,7,0
2027,2027,CUST0000840631,28.97,4.0,1.0,7.2425000000000015,7.2425000000000015,21,0
2028,2028,CUST0000672790,78.92000000000002,2.0,1.0,39.46000000000001,39.46000000000001,64,2
2029,2029,CUST0000635319,15.13,2.0,1.0,7.564999999999999,7.564999999999999,11,0
2030,2030,CUST0000650540,0.99,1.0,1.0,0.99,0.99,1,0
2031,2031,CUST0000957373,27.07,1.0,1.0,27.07,27.07,23,2
2032,2032,CUST0000943970,4.84,1.0,1.0,4.84,4.84,6,0
2033,2033,CUST0000046733,4.12,2.0,1.0,2.06,2.06,10,0
2034,2034,CUST0000051551,8.37,3.0,1.0,2.79,2.79,10,0
2035,2035,CUST0000878990,57.74999999999999,10.0,1.1111111111111112,6.416666666666666,5.775,44,0
2036,2036,CUST0000729834,35.60999999999999,4.0,1.0,8.902499999999998,8.902499999999998,15,0
2037,2037,CUST0000035278,49.91,3.0,1.0,16.636666666666667,16.636666666666667,46,0
2038,2038,CUST0000944214,22.090000000000003,3.0,1.0,7.363333333333334,7.363333333333334,6,0
2039,2039,CUST0000355094,2.68,1.0,1.0,2.68,2.68,3,0
2040,2040,CUST0000622061,6.6,2.0,1.0,3.3,3.3,7,0
2041,2041,CUST0000648730,6.8100000000000005,1.0,1.0,6.8100000000000005,6.8100000000000005,4,0
2042,2042,CUST0000843605,30.43,1.0,1.0,30.43,30.43,13,2
2043,2043,CUST0000725682,3.44,3.0,1.0,1.1466666666666667,1.1466666666666667,5,0
2044,2044,CUST0000842351,6.83,3.0,1.5,3.415,2.276666666666667,4,0
2045,2045,CUST0000248629,9.4,1.0,1.0,9.4,9.4,11,0
2046,2046,CUST0000732514,2.93,1.0,1.0,2.93,2.93,3,0
2047,2047,CUST0000500159,11.49,1.0,1.0,11.49,11.49,5,0
2048,2048,CUST0000027496,3.38,2.0,1.0,1.69,1.69,4,0
2049,2049,CUST0000850824,8.86,1.0,1.0,8.86,8.86,3,0
2050,2050,CUST0000640319,10.44,1.0,1.0,10.44,10.44,4,0
2051,2051,CUST0000477709,52.96999999999999,8.0,1.0,6.621249999999999,6.621249999999999,43,0
2052,2052,CUST0000609744,1.02,1.0,1.0,1.02,1.02,2,0
2053,2053,CUST0000601327,2.2,1.0,1.0,2.2,2.2,3,0
2054,2054,CUST0000484966,12.66,2.0,1.0,6.33,6.33,8,0
2055,2055,CUST0000631886,12.829999999999998,3.0,1.0,4.276666666666666,4.276666666666666,8,0
2056,2056,CUST0000579677,21.25,1.0,1.0,21.25,21.25,21,2
2057,2057,CUST0000294517,17.56,17.0,1.0625,1.0975,1.0329411764705885,23,0
2058,2058,CUST0000112668,75.80999999999997,56.0,1.8064516129032255,2.4454838709677413,1.3537499999999998,66,0
2059,2059,CUST0000404149,2.24,1.0,1.0,2.24,2.24,2,0
2060,2060,CUST0000254125,10.2,2.0,1.0,5.1000000000000005,5.1000000000000005,12,0
2061,2061,CUST0000498685,2.04,1.0,1.0,2.04,2.04,3,0
2062,2062,CUST0000432685,1.36,2.0,1.0,0.68,0.68,2,0
2063,2063,CUST0000043884,11.14,5.0,1.25,2.785,2.228,13,0
2064,2064,CUST0000569121,5.920000000000001,8.0,1.0,0.7400000000000001,0.7400000000000001,8,0
2065,2065,CUST0000961785,6.8,4.0,1.0,1.7,1.7,7,0
2066,2066,CUST0000015258,0.68,1.0,1.0,0.68,0.68,1,0
2067,2067,CUST0000410674,3.02,3.0,1.0,1.0066666666666666,1.0066666666666666,6,0
2068,2068,CUST0000649664,0.68,1.0,1.0,0.68,0.68,1,0
2069,2069,CUST0000463814,11.32,2.0,2.0,11.32,5.66,5,0
2070,2070,CUST0000557661,3.06,2.0,1.0,1.53,1.53,3,0
2071,2071,CUST0000383824,15.81,11.0,1.2222222222222223,1.7566666666666668,1.4372727272727273,18,0
2072,2072,CUST0000236299,2.48,4.0,1.0,0.62,0.62,5,0
2073,2073,CUST0000740681,11.18,12.0,1.0,0.9316666666666666,0.9316666666666666,21,0
2074,2074,CUST0000118887,2.04,1.0,1.0,2.04,2.04,3,0
2075,2075,CUST0000713387,11.4,1.0,1.0,11.4,11.4,9,0
2076,2076,CUST0000806887,1.89,1.0,1.0,1.89,1.89,2,0
2077,2077,CUST0000622071,0.68,1.0,1.0,0.68,0.68,1,0
2078,2078,CUST0000882824,1.66,1.0,1.0,1.66,1.66,3,0
2079,2079,CUST0000831057,1.2200000000000002,1.0,1.0,1.2200000000000002,1.2200000000000002,2,0
2080,2080,CUST0000101427,10.77,1.0,1.0,10.77,10.77,14,0
2081,2081,CUST0000228669,10.989999999999998,1.0,1.0,10.989999999999998,10.989999999999998,7,0
2082,2082,CUST0000826283,10.39,2.0,1.0,5.195,5.195,5,0
2083,2083,CUST0000175148,14.239999999999998,2.0,1.0,7.119999999999999,7.119999999999999,11,0
2084,2084,CUST0000392681,11.95,2.0,1.0,5.975,5.975,8,0
2085,2085,CUST0000091321,7.059999999999999,2.0,1.0,3.53,3.53,10,0
2086,2086,CUST0000394579,4.23,2.0,1.0,2.115,2.115,5,0
2087,2087,CUST0000734755,8.139999999999999,2.0,1.0,4.0699999999999985,4.0699999999999985,10,0
2088,2088,CUST0000184131,29.000000000000004,5.0,1.0,5.800000000000002,5.800000000000002,20,0
2089,2089,CUST0000587522,3.66,3.0,1.0,1.22,1.22,4,0
2090,2090,CUST0000609804,6.31,1.0,1.0,6.31,6.31,16,0
2091,2091,CUST0000618095,7.56,1.0,1.0,7.56,7.56,4,0
2092,2092,CUST0000462714,5.46,2.0,1.0,2.73,2.73,4,0
2093,2093,CUST0000608420,2.09,1.0,1.0,2.09,2.09,3,0
2094,2094,CUST0000927918,19.62,4.0,1.3333333333333333,6.54,4.905,15,0
2095,2095,CUST0000572969,7.040000000000001,4.0,1.0,1.7600000000000002,1.7600000000000002,30,0
2096,2096,CUST0000870918,9.41,1.0,1.0,9.41,9.41,11,0
2097,2097,CUST0000551081,34.07000000000001,3.0,1.0,11.35666666666667,11.35666666666667,33,0
2098,2098,CUST0000045324,6.69,2.0,2.0,6.69,3.345,5,0
2099,2099,CUST0000276706,8.47,1.0,1.0,8.47,8.47,14,0
2100,2100,CUST0000846525,9.1,2.0,1.0,4.55,4.55,10,0
2101,2101,CUST0000997078,4.16,1.0,1.0,4.16,4.16,5,0
2102,2102,CUST0000920258,18.52,2.0,1.0,9.26,9.26,10,0
2103,2103,CUST0000271582,50.96999999999999,1.0,1.0,50.96999999999999,50.96999999999999,24,2
2104,2104,CUST0000207530,28.47000000000001,9.0,1.2857142857142858,4.067142857142858,3.1633333333333336,25,0
2105,2105,CUST0000749748,18.75,1.0,1.0,18.75,18.75,16,0
2106,2106,CUST0000117023,59.92,5.0,1.25,14.98,11.984000000000002,58,0
2107,2107,CUST0000681638,6.66,1.0,1.0,6.66,6.66,5,0
2108,2108,CUST0000460580,5.7,1.0,1.0,5.7,5.7,3,0
2109,2109,CUST0000184517,2.49,3.0,1.0,0.83,0.83,3,0
2110,2110,CUST0000962210,18.520000000000003,15.0,1.0,1.2346666666666668,1.2346666666666668,29,0
2111,2111,CUST0000071601,61.34,6.0,1.2,12.267999999999999,10.223333333333334,53,0
2112,2112,CUST0000067538,7.6099999999999985,1.0,1.0,7.6099999999999985,7.6099999999999985,2,0
2113,2113,CUST0000359238,24.88,3.0,1.0,8.293333333333333,8.293333333333333,11,0
2114,2114,CUST0000401455,6.739999999999998,7.0,1.0,0.9628571428571427,0.9628571428571427,10,0
2115,2115,CUST0000933646,26.0,2.0,1.0,12.999999999999998,12.999999999999998,27,0
2116,2116,CUST0000450393,7.12,1.0,1.0,7.12,7.12,2,0
2117,2117,CUST0000465537,0.55,1.0,1.0,0.55,0.55,1,0
2118,2118,CUST0000378031,21.14,7.0,1.1666666666666667,3.523333333333333,3.02,18,0
2119,2119,CUST0000251211,12.07,1.0,1.0,12.07,12.07,8,0
2120,2120,CUST0000845370,124.73,3.0,1.0,41.57666666666667,41.57666666666667,19,2
2121,2121,CUST0000038406,41.36000000000001,1.0,1.0,41.36000000000001,41.36000000000001,19,2
2122,2122,CUST0000976073,20.5,2.0,1.0,10.25,10.25,21,0
2123,2123,CUST0000550710,12.17,1.0,1.0,12.17,12.17,2,0
2124,2124,CUST0000329395,6.16,2.0,1.0,3.08,3.08,6,0
2125,2125,CUST0000797393,25.050000000000004,4.0,1.3333333333333333,8.350000000000001,6.262500000000001,41,0
2126,2126,CUST0000355934,0.74,1.0,1.0,0.74,0.74,1,0
2127,2127,CUST0000903129,3.54,1.0,1.0,3.54,3.54,1,0
2128,2128,CUST0000572693,61.28999999999999,12.0,1.2,6.129,5.107499999999999,75,0
2129,2129,CUST0000696592,4.76,1.0,1.0,4.76,4.76,4,0
2130,2130,CUST0000841801,7.49,1.0,1.0,7.49,7.49,7,0
2131,2131,CUST0000054148,41.22,3.0,1.0,13.74,13.74,37,0
2132,2132,CUST0000076687,17.61,3.0,1.0,5.87,5.87,21,0
2133,2133,CUST0000978608,30.36,3.0,1.0,10.12,10.12,13,0
2134,2134,CUST0000038720,71.6,6.0,1.0,11.933333333333332,11.933333333333332,35,0
2135,2135,CUST0000524728,91.35,35.0,1.1666666666666667,3.0450000000000004,2.6100000000000003,72,0
2136,2136,CUST0000702084,1.8,2.0,1.0,0.9,0.9,2,0
2137,2137,CUST0000558305,4.85,4.0,1.0,1.2125,1.2125,5,0
2138,2138,CUST0000102640,1.2000000000000002,1.0,1.0,1.2000000000000002,1.2000000000000002,2,0
2139,2139,CUST0000654710,7.69,3.0,1.0,2.563333333333333,2.563333333333333,12,0
2140,2140,CUST0000850318,15.43,7.0,1.0,2.2042857142857137,2.2042857142857137,7,0
2141,2141,CUST0000286408,0.92,1.0,1.0,0.92,0.92,1,0
2142,2142,CUST0000983531,18.4,8.0,1.0,2.3000000000000003,2.3000000000000003,19,0
2143,2143,CUST0000105648,0.92,1.0,1.0,0.92,0.92,1,0
2144,2144,CUST0000376375,5.25,4.0,1.3333333333333333,1.75,1.3125,8,0
2145,2145,CUST0000460965,16.96,1.0,1.0,16.96,16.96,17,0
2146,2146,CUST0000605752,33.87,1.0,1.0,33.87,33.87,25,2
2147,2147,CUST0000243426,10.889999999999995,13.0,1.0,0.8376923076923075,0.8376923076923075,18,0
2148,2148,CUST0000271096,2.15,3.0,1.0,0.7166666666666667,0.7166666666666667,3,0
2149,2149,CUST0000486149,11.8,1.0,1.0,11.8,11.8,15,0
2150,2150,CUST0000407542,0.65,1.0,1.0,0.65,0.65,1,0
2151,2151,CUST0000861484,21.89,12.0,1.0,1.8241666666666667,1.8241666666666667,19,0
2152,2152,CUST0000922284,29.24,14.0,1.0769230769230769,2.2492307692307696,2.0885714285714285,23,0
2153,2153,CUST0000092742,1.08,1.0,1.0,1.08,1.08,2,0
2154,2154,CUST0000181210,49.92,2.0,1.0,24.96,24.96,16,2
2155,2155,CUST0000549560,28.59,1.0,1.0,28.59,28.59,17,2
2156,2156,CUST0000372113,77.86999999999998,3.0,1.0,25.956666666666663,25.956666666666663,49,2
2157,2157,CUST0000903962,1.16,1.0,1.0,1.16,1.16,1,0
2158,2158,CUST0000818780,7.3900000000000015,3.0,1.5,3.695,2.4633333333333334,9,0
2159,2159,CUST0000594442,28.99,2.0,1.0,14.495,14.495,13,0
2160,2160,CUST0000924249,4.96,3.0,1.0,1.653333333333333,1.653333333333333,5,0
2161,2161,CUST0000275191,36.46,6.0,1.2,7.291999999999999,6.076666666666665,24,0
2162,2162,CUST0000539402,0.13,1.0,1.0,0.13,0.13,1,0
2163,2163,CUST0000086874,35.06,4.0,1.0,8.765,8.765,26,0
2164,2164,CUST0000402316,5.620000000000001,4.0,1.0,1.4050000000000002,1.4050000000000002,12,0
2165,2165,CUST0000973206,2.02,2.0,1.0,1.01,1.01,5,0
2166,2166,CUST0000363049,3.28,6.0,1.0,0.5466666666666667,0.5466666666666667,7,0
2167,2167,CUST0000686117,0.32,1.0,1.0,0.32,0.32,2,0
2168,2168,CUST0000825766,4.05,2.0,1.0,2.025,2.025,5,0
2169,2169,CUST0000901660,9.12,2.0,1.0,4.5600000000000005,4.5600000000000005,12,0
2170,2170,CUST0000643880,1.45,1.0,1.0,1.45,1.45,1,0
2171,2171,CUST0000210783,75.47,10.0,1.4285714285714286,10.781428571428574,7.547000000000001,60,0
2172,2172,CUST0000944131,18.78,1.0,1.0,18.78,18.78,3,0
2173,2173,CUST0000751735,6.64,1.0,1.0,6.64,6.64,5,0
2174,2174,CUST0000081716,16.22,1.0,1.0,16.22,16.22,15,0
2175,2175,CUST0000072406,71.4,2.0,1.0,35.7,35.7,20,2
2176,2176,CUST0000514065,27.47,3.0,1.5,13.735,9.156666666666668,17,0
2177,2177,CUST0000609712,14.46,4.0,1.0,3.615,3.615,12,0
2178,2178,CUST0000411230,58.58000000000001,1.0,1.0,58.58000000000001,58.58000000000001,30,2
2179,2179,CUST0000676953,21.83,2.0,1.0,10.915,10.915,13,0
2180,2180,CUST0000398047,2.54,3.0,1.0,0.8466666666666666,0.8466666666666666,5,0
2181,2181,CUST0000550215,1.26,1.0,1.0,1.26,1.26,3,0
2182,2182,CUST0000418790,6.19,2.0,1.0,3.095,3.095,2,0
2183,2183,CUST0000926873,3.29,1.0,1.0,3.29,3.29,2,0
2184,2184,CUST0000307692,18.72,2.0,1.0,9.36,9.36,2,0
2185,2185,CUST0000699090,1.46,1.0,1.0,1.46,1.46,1,0
2186,2186,CUST0000028656,29.49,3.0,1.0,9.83,9.83,37,0
2187,2187,CUST0000576074,3.12,1.0,1.0,3.12,3.12,3,0
2188,2188,CUST0000582900,31.26,2.0,1.0,15.63,15.63,24,0
2189,2189,CUST0000446903,45.74,1.0,1.0,45.74,45.74,35,2
2190,2190,CUST0000726145,1.0,1.0,1.0,1.0,1.0,4,0
2191,2191,CUST0000843084,64.07,4.0,1.3333333333333333,21.356666666666666,16.0175,36,0
2192,2192,CUST0000568739,51.52,2.0,1.0,25.76,25.76,28,2
2193,2193,CUST0000890382,20.19,1.0,1.0,20.19,20.19,16,0
2194,2194,CUST0000256036,4.17,3.0,1.0,1.39,1.39,3,0
2195,2195,CUST0000997461,0.97,1.0,1.0,0.97,0.97,1,0
2196,2196,CUST0000899455,27.72,1.0,1.0,27.72,27.72,21,2
2197,2197,CUST0000774348,9.329999999999998,3.0,1.0,3.1099999999999994,3.1099999999999994,24,0
2198,2198,CUST0000036515,11.87,3.0,1.0,3.9566666666666666,3.9566666666666666,8,0
2199,2199,CUST0000579625,5.539999999999999,3.0,1.0,1.8466666666666665,1.8466666666666665,7,0
2200,2200,CUST0000885309,4.69,4.0,1.3333333333333333,1.5633333333333332,1.1725,4,0
2201,2201,CUST0000492500,3.15,5.0,1.0,0.63,0.63,5,0
2202,2202,CUST0000137326,2.12,3.0,1.0,0.7066666666666667,0.7066666666666667,3,0
2203,2203,CUST0000260178,0.63,1.0,1.0,0.63,0.63,1,0
2204,2204,CUST0000235688,0.63,1.0,1.0,0.63,0.63,1,0
2205,2205,CUST0000352552,0.63,1.0,1.0,0.63,0.63,1,0
2206,2206,CUST0000378093,1.34,1.0,1.0,1.34,1.34,2,0
2207,2207,CUST0000030542,9.15,1.0,1.0,9.15,9.15,5,0
2208,2208,CUST0000310332,3.38,1.0,1.0,3.38,3.38,3,0
2209,2209,CUST0000378015,29.380000000000006,3.0,1.5,14.69,9.793333333333337,23,0
2210,2210,CUST0000178601,0.58,1.0,1.0,0.58,0.58,2,0
2211,2211,CUST0000460671,9.07,1.0,1.0,9.07,9.07,11,0
2212,2212,CUST0000871655,26.44,7.0,1.4,5.2879999999999985,3.7771428571428567,23,0
2213,2213,CUST0000397028,6.0200000000000005,1.0,1.0,6.0200000000000005,6.0200000000000005,3,0
2214,2214,CUST0000441378,3.07,1.0,1.0,3.07,3.07,7,0
2215,2215,CUST0000907325,15.46,3.0,1.0,5.153333333333333,5.153333333333333,20,0
2216,2216,CUST0000571726,4.71,1.0,1.0,4.71,4.71,3,0
2217,2217,CUST0000677763,4.37,1.0,1.0,4.37,4.37,4,0
2218,2218,CUST0000144204,6.32,1.0,1.0,6.32,6.32,4,0
2219,2219,CUST0000777447,5.8,1.0,1.0,5.8,5.8,6,0
2220,2220,CUST0000688303,17.709999999999994,1.0,1.0,17.709999999999994,17.709999999999994,9,0
2221,2221,CUST0000258278,2.42,1.0,1.0,2.42,2.42,4,0
2222,2222,CUST0000994400,3.92,1.0,1.0,3.92,3.92,4,0
2223,2223,CUST0000703024,22.01,2.0,1.0,11.005,11.005,24,0
2224,2224,CUST0000916399,33.38,1.0,1.0,33.38,33.38,4,2
2225,2225,CUST0000722715,10.919999999999998,1.0,1.0,10.919999999999998,10.919999999999998,21,0
2226,2226,CUST0000489241,4.12,2.0,1.0,2.06,2.06,4,0
2227,2227,CUST0000954979,30.01,7.0,1.0,4.2871428571428565,4.2871428571428565,37,0
2228,2228,CUST0000925446,8.67,1.0,1.0,8.67,8.67,7,0
2229,2229,CUST0000842280,1.61,1.0,1.0,1.61,1.61,2,0
2230,2230,CUST0000512636,5.78,1.0,1.0,5.78,5.78,6,0
2231,2231,CUST0000124983,2.5,4.0,1.0,0.625,0.625,4,0
2232,2232,CUST0000126928,35.59,26.0,1.181818181818182,1.6177272727272725,1.3688461538461536,46,0
2233,2233,CUST0000599687,0.98,1.0,1.0,0.98,0.98,1,0
2234,2234,CUST0000337518,1.35,1.0,1.0,1.35,1.35,2,0
2235,2235,CUST0000477658,3.37,3.0,1.5,1.685,1.1233333333333333,7,0
2236,2236,CUST0000371524,3.92,1.0,1.0,3.92,3.92,4,0
2237,2237,CUST0000320706,1.41,1.0,1.0,1.41,1.41,2,0
2238,2238,CUST0000551728,0.98,1.0,1.0,0.98,0.98,1,0
2239,2239,CUST0000172126,14.88,4.0,1.0,3.72,3.72,6,0
2240,2240,CUST0000130205,18.37,1.0,1.0,18.37,18.37,20,0
2241,2241,CUST0000913977,6.3199999999999985,1.0,1.0,6.3199999999999985,6.3199999999999985,3,0
2242,2242,CUST0000314742,1.88,2.0,1.0,0.94,0.94,4,0
2243,2243,CUST0000897098,1.28,1.0,1.0,1.28,1.28,2,0
2244,2244,CUST0000381491,19.74,2.0,1.0,9.87,9.87,10,0
2245,2245,CUST0000285975,3.78,1.0,1.0,3.78,3.78,3,0
2246,2246,CUST0000629878,16.060000000000002,1.0,1.0,16.060000000000002,16.060000000000002,7,0
2247,2247,CUST0000962216,1.77,1.0,1.0,1.77,1.77,2,0
2248,2248,CUST0000558734,67.96000000000001,1.0,1.0,67.96000000000001,67.96000000000001,20,2
2249,2249,CUST0000117551,33.59,7.0,1.1666666666666667,5.598333333333334,4.798571428571429,24,0
2250,2250,CUST0000859569,15.88,1.0,1.0,15.88,15.88,8,0
2251,2251,CUST0000262951,0.74,1.0,1.0,0.74,0.74,1,0
2252,2252,CUST0000353323,6.369999999999999,2.0,1.0,3.185,3.185,5,0
2253,2253,CUST0000147587,25.68,2.0,1.0,12.84,12.84,19,0
2254,2254,CUST0000593629,12.21,4.0,1.0,3.0525,3.0525,6,0
2255,2255,CUST0000246716,3.74,1.0,1.0,3.74,3.74,3,0
2256,2256,CUST0000754373,2.01,1.0,1.0,2.01,2.01,1,0
2257,2257,CUST0000431431,3.65,1.0,1.0,3.65,3.65,3,0
2258,2258,CUST0000688786,4.02,2.0,1.0,2.01,2.01,2,0
2259,2259,CUST0000051771,14.46,6.0,1.0,2.41,2.41,7,0
2260,2260,CUST0000794346,7.84,3.0,1.0,2.6133333333333333,2.6133333333333333,7,0
2261,2261,CUST0000093630,5.24,3.0,1.0,1.7466666666666668,1.7466666666666668,5,0
2262,2262,CUST0000823610,4.3,3.0,1.0,1.4333333333333331,1.4333333333333331,6,0
2263,2263,CUST0000175722,8.7,6.0,1.2,1.7399999999999998,1.45,24,0
2264,2264,CUST0000344664,53.23,4.0,1.0,13.3075,13.3075,40,0
2265,2265,CUST0000292759,0.35,1.0,1.0,0.35,0.35,1,0
2266,2266,CUST0000774194,2.1,2.0,1.0,1.05,1.05,6,0
2267,2267,CUST0000636909,2.78,2.0,1.0,1.39,1.39,6,0
2268,2268,CUST0000164615,0.88,1.0,1.0,0.88,0.88,2,0
2269,2269,CUST0000667098,1.05,1.0,1.0,1.05,1.05,3,0
2270,2270,CUST0000101652,0.35,1.0,1.0,0.35,0.35,1,0
2271,2271,CUST0000941639,6.1099999999999985,11.0,1.0,0.5554545454545454,0.5554545454545454,16,0
2272,2272,CUST0000904510,8.29,10.0,1.0,0.8290000000000001,0.8290000000000001,12,0
2273,2273,CUST0000504009,4.7200000000000015,7.0,1.0,0.6742857142857144,0.6742857142857144,8,0
2274,2274,CUST0000999439,43.6,10.0,1.0,4.3599999999999985,4.3599999999999985,15,0
2275,2275,CUST0000890429,9.28,5.0,1.6666666666666667,3.0933333333333333,1.856,9,0
2276,2276,CUST0000965885,3.399999999999999,4.0,1.3333333333333333,1.133333333333333,0.8499999999999998,5,0
2277,2277,CUST0000219443,2.58,1.0,1.0,2.58,2.58,3,0
2278,2278,CUST0000577439,1.97,1.0,1.0,1.97,1.97,2,0
2279,2279,CUST0000566370,3.29,1.0,1.0,3.29,3.29,2,0
2280,2280,CUST0000515944,14.840000000000002,4.0,1.3333333333333333,4.946666666666667,3.71,11,0
2281,2281,CUST0000646774,8.09,3.0,1.0,2.6966666666666668,2.6966666666666668,7,0
2282,2282,CUST0000259688,1.84,1.0,1.0,1.84,1.84,1,0
2283,2283,CUST0000288170,11.61,3.0,3.0,11.61,3.870000000000001,10,0
2284,2284,CUST0000694287,40.08,2.0,1.0,20.04,20.04,46,0
2285,2285,CUST0000970401,10.21,3.0,1.0,3.4033333333333338,3.4033333333333338,7,0
2286,2286,CUST0000538046,7.3599999999999985,3.0,1.0,2.453333333333333,2.453333333333333,6,0
2287,2287,CUST0000700126,5.9,1.0,1.0,5.9,5.9,6,0
2288,2288,CUST0000671732,3.1100000000000003,1.0,1.0,3.1100000000000003,3.1100000000000003,4,0
2289,2289,CUST0000991865,1.22,1.0,1.0,1.22,1.22,1,0
2290,2290,CUST0000427655,43.84,2.0,1.0,21.92,21.92,32,2
2291,2291,CUST0000893300,6.360000000000001,4.0,1.0,1.5900000000000003,1.5900000000000003,14,0
2292,2292,CUST0000420556,6.66,1.0,1.0,6.66,6.66,7,0
2293,2293,CUST0000083871,28.85,2.0,1.0,14.425,14.425,23,0
2294,2294,CUST0000403637,2.16,1.0,1.0,2.16,2.16,1,0
2295,2295,CUST0000902434,49.82000000000001,3.0,1.5,24.910000000000004,16.60666666666667,34,0
2296,2296,CUST0000178998,4.5,1.0,1.0,4.5,4.5,2,0
2297,2297,CUST0000520149,10.38,2.0,1.0,5.19,5.19,8,0
2298,2298,CUST0000844253,21.700000000000006,1.0,1.0,21.700000000000006,21.700000000000006,13,2
2299,2299,CUST0000813480,11.65,1.0,1.0,11.65,11.65,8,0
2300,2300,CUST0000526983,19.49,13.0,1.181818181818182,1.771818181818182,1.4992307692307694,27,0
2301,2301,CUST0000638194,7.64,1.0,1.0,7.64,7.64,5,0
2302,2302,CUST0000093703,21.68,2.0,1.0,10.839999999999998,10.839999999999998,14,0
2303,2303,CUST0000585038,20.35,3.0,1.5,10.175,6.783333333333332,20,0
2304,2304,CUST0000525038,0.86,1.0,1.0,0.86,0.86,1,0
2305,2305,CUST0000307318,1.54,1.0,1.0,1.54,1.54,2,0
2306,2306,CUST0000821834,9.85,4.0,1.0,2.4625000000000004,2.4625000000000004,7,0
2307,2307,CUST0000116835,18.610000000000007,2.0,1.0,9.305,9.305,17,0
